match_key,market_key,provider,bookmaker,family,selection,price,observed_at,point,team_side,source_event_id,metadata,schema_version
soccer|buxton|scunthorpe united|2026-07-21,teamTotals|under|4.50|home,odds_api_io,Unibet,teamTotals,Under,1.21,2026-07-21T07:09:45.770441+00:00,4.5,home,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|buxton|scunthorpe united|2026-07-21,teamTotals|over|0.50|away,odds_api_io,Unibet,teamTotals,Over,2.18,2026-07-21T07:09:45.770441+00:00,0.5,away,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|buxton|scunthorpe united|2026-07-21,teamTotals|under|0.50|away,odds_api_io,Unibet,teamTotals,Under,1.58,2026-07-21T07:09:45.770441+00:00,0.5,away,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account1"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Bet365,Unibet""}",1
soccer|buxton|scunthorpe united|2026-07-21,h2h|buxton fc||,odds_api_io,Betfair Exchange,h2h,Buxton FC,1.12,2026-07-21T07:09:45.770441+00:00,,,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,h2h|draw||,odds_api_io,Betfair Exchange,h2h,Draw,10.5,2026-07-21T07:09:45.770441+00:00,,,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,h2h|scunthorpe united||,odds_api_io,Betfair Exchange,h2h,Scunthorpe United,26.0,2026-07-21T07:09:45.770441+00:00,,,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,dnb|buxton fc||,odds_api_io,Betfair Exchange,dnb,Buxton FC,1.03,2026-07-21T07:09:45.770441+00:00,,,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,dnb|scunthorpe united||,odds_api_io,Betfair Exchange,dnb,Scunthorpe United,23.0,2026-07-21T07:09:45.770441+00:00,,,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,spreads|buxton fc||home,odds_api_io,Betfair Exchange,spreads,Buxton FC,1.03,2026-07-21T07:09:45.770441+00:00,,home,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,spreads|scunthorpe united||away,odds_api_io,Betfair Exchange,spreads,Scunthorpe United,23.6,2026-07-21T07:09:45.770441+00:00,,away,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,spreads|buxton fc|-0.25|home,odds_api_io,Betfair Exchange,spreads,Buxton FC,1.08,2026-07-21T07:09:45.770441+00:00,-0.25,home,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,spreads|scunthorpe united|0.25|away,odds_api_io,Betfair Exchange,spreads,Scunthorpe United,11.29,2026-07-21T07:09:45.770441+00:00,0.25,away,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,spreads|buxton fc|0.25|home,odds_api_io,Betfair Exchange,spreads,Buxton FC,1.03,2026-07-21T07:09:45.770441+00:00,0.25,home,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,spreads|scunthorpe united|-0.25|away,odds_api_io,Betfair Exchange,spreads,Scunthorpe United,24.8,2026-07-21T07:09:45.770441+00:00,-0.25,away,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,spreads|buxton fc|-0.50|home,odds_api_io,Betfair Exchange,spreads,Buxton FC,1.12,2026-07-21T07:09:45.770441+00:00,-0.5,home,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,spreads|scunthorpe united|0.50|away,odds_api_io,Betfair Exchange,spreads,Scunthorpe United,7.66,2026-07-21T07:09:45.770441+00:00,0.5,away,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,spreads|buxton fc|0.50|home,odds_api_io,Betfair Exchange,spreads,Buxton FC,1.03,2026-07-21T07:09:45.770441+00:00,0.5,home,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,spreads|scunthorpe united|-0.50|away,odds_api_io,Betfair Exchange,spreads,Scunthorpe United,26.0,2026-07-21T07:09:45.770441+00:00,-0.5,away,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,spreads|buxton fc|-0.75|home,odds_api_io,Betfair Exchange,spreads,Buxton FC,1.14,2026-07-21T07:09:45.770441+00:00,-0.75,home,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,spreads|scunthorpe united|0.75|away,odds_api_io,Betfair Exchange,spreads,Scunthorpe United,6.95,2026-07-21T07:09:45.770441+00:00,0.75,away,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,spreads|buxton fc|0.75|home,odds_api_io,Betfair Exchange,spreads,Buxton FC,1.01,2026-07-21T07:09:45.770441+00:00,0.75,home,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,spreads|scunthorpe united|-0.75|away,odds_api_io,Betfair Exchange,spreads,Scunthorpe United,40.61,2026-07-21T07:09:45.770441+00:00,-0.75,away,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,spreads|buxton fc|-1.00|home,odds_api_io,Betfair Exchange,spreads,Buxton FC,1.15,2026-07-21T07:09:45.770441+00:00,-1.0,home,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,spreads|scunthorpe united|1.00|away,odds_api_io,Betfair Exchange,spreads,Scunthorpe United,6.25,2026-07-21T07:09:45.770441+00:00,1.0,away,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,spreads|buxton fc|-1.25|home,odds_api_io,Betfair Exchange,spreads,Buxton FC,1.27,2026-07-21T07:09:45.770441+00:00,-1.25,home,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,spreads|scunthorpe united|1.25|away,odds_api_io,Betfair Exchange,spreads,Scunthorpe United,4.07,2026-07-21T07:09:45.770441+00:00,1.25,away,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,spreads|buxton fc|-1.50|home,odds_api_io,Betfair Exchange,spreads,Buxton FC,1.38,2026-07-21T07:09:45.770441+00:00,-1.5,home,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,spreads|scunthorpe united|1.50|away,odds_api_io,Betfair Exchange,spreads,Scunthorpe United,3.17,2026-07-21T07:09:45.770441+00:00,1.5,away,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,spreads|buxton fc|-1.75|home,odds_api_io,Betfair Exchange,spreads,Buxton FC,1.44,2026-07-21T07:09:45.770441+00:00,-1.75,home,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,spreads|scunthorpe united|1.75|away,odds_api_io,Betfair Exchange,spreads,Scunthorpe United,2.84,2026-07-21T07:09:45.770441+00:00,1.75,away,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,spreads|buxton fc|-2.00|home,odds_api_io,Betfair Exchange,spreads,Buxton FC,1.53,2026-07-21T07:09:45.770441+00:00,-2.0,home,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,spreads|scunthorpe united|2.00|away,odds_api_io,Betfair Exchange,spreads,Scunthorpe United,2.51,2026-07-21T07:09:45.770441+00:00,2.0,away,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,spreads|buxton fc|-2.25|home,odds_api_io,Betfair Exchange,spreads,Buxton FC,1.73,2026-07-21T07:09:45.770441+00:00,-2.25,home,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,spreads|scunthorpe united|2.25|away,odds_api_io,Betfair Exchange,spreads,Scunthorpe United,2.14,2026-07-21T07:09:45.770441+00:00,2.25,away,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,spreads|buxton fc|-2.50|home,odds_api_io,Betfair Exchange,spreads,Buxton FC,1.93,2026-07-21T07:09:45.770441+00:00,-2.5,home,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,spreads|scunthorpe united|2.50|away,odds_api_io,Betfair Exchange,spreads,Scunthorpe United,1.89,2026-07-21T07:09:45.770441+00:00,2.5,away,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,spreads|buxton fc|-2.75|home,odds_api_io,Betfair Exchange,spreads,Buxton FC,2.13,2026-07-21T07:09:45.770441+00:00,-2.75,home,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,spreads|scunthorpe united|2.75|away,odds_api_io,Betfair Exchange,spreads,Scunthorpe United,1.73,2026-07-21T07:09:45.770441+00:00,2.75,away,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,spreads|buxton fc|-3.00|home,odds_api_io,Betfair Exchange,spreads,Buxton FC,2.47,2026-07-21T07:09:45.770441+00:00,-3.0,home,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,spreads|scunthorpe united|3.00|away,odds_api_io,Betfair Exchange,spreads,Scunthorpe United,1.54,2026-07-21T07:09:45.770441+00:00,3.0,away,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,spreads|buxton fc|-3.25|home,odds_api_io,Betfair Exchange,spreads,Buxton FC,2.75,2026-07-21T07:09:45.770441+00:00,-3.25,home,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,spreads|scunthorpe united|3.25|away,odds_api_io,Betfair Exchange,spreads,Scunthorpe United,1.46,2026-07-21T07:09:45.770441+00:00,3.25,away,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,spreads|buxton fc|-3.50|home,odds_api_io,Betfair Exchange,spreads,Buxton FC,3.04,2026-07-21T07:09:45.770441+00:00,-3.5,home,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,spreads|scunthorpe united|3.50|away,odds_api_io,Betfair Exchange,spreads,Scunthorpe United,1.4,2026-07-21T07:09:45.770441+00:00,3.5,away,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,spreads|buxton fc|-3.75|home,odds_api_io,Betfair Exchange,spreads,Buxton FC,3.68,2026-07-21T07:09:45.770441+00:00,-3.75,home,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,spreads|scunthorpe united|3.75|away,odds_api_io,Betfair Exchange,spreads,Scunthorpe United,1.3,2026-07-21T07:09:45.770441+00:00,3.75,away,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,spreads|buxton fc|-4.00|home,odds_api_io,Betfair Exchange,spreads,Buxton FC,4.9,2026-07-21T07:09:45.770441+00:00,-4.0,home,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,spreads|scunthorpe united|4.00|away,odds_api_io,Betfair Exchange,spreads,Scunthorpe United,1.2,2026-07-21T07:09:45.770441+00:00,4.0,away,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,totals|over|0.50|,odds_api_io,Betfair Exchange,totals,Over,1.02,2026-07-21T07:09:45.770441+00:00,0.5,,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,totals|under|0.50|,odds_api_io,Betfair Exchange,totals,Under,26.0,2026-07-21T07:09:45.770441+00:00,0.5,,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,totals|over|0.75|,odds_api_io,Betfair Exchange,totals,Over,1.02,2026-07-21T07:09:45.770441+00:00,0.75,,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,totals|under|0.75|,odds_api_io,Betfair Exchange,totals,Under,13.0,2026-07-21T07:09:45.770441+00:00,0.75,,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,totals|over|1.00|,odds_api_io,Betfair Exchange,totals,Over,1.02,2026-07-21T07:09:45.770441+00:00,1.0,,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,totals|under|1.00|,odds_api_io,Betfair Exchange,totals,Under,12.84,2026-07-21T07:09:45.770441+00:00,1.0,,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
soccer|buxton|scunthorpe united|2026-07-21,totals|over|1.25|,odds_api_io,Betfair Exchange,totals,Over,1.06,2026-07-21T07:09:45.770441+00:00,1.25,,2026-07-21|buxton|scunthorpe united,"{""fetched_at_utc"": ""2026-07-21T07:09:45.770441+00:00"", ""odds_api_io"": true, ""odds_api_io_account"": ""account2"", ""odds_api_io_full_data_checked"": false, ""odds_api_io_updated_rows_count"": 0, ""requested_bookmakers"": ""Betfair Exchange,Sbobet""}",1
